person_id,file_id,file_name,ground_truth1,ground_truth2,ground_truth3,ground_truth4,ground_truth5,ground_truth6,ground_truth7,x,y,Width,Height,Score,Label,备注
3,20,Person3_20,yellowBalloon,,,,,,,840,450,2067,1880,0.63991,yellowBag,
3,21,Person3_21,yellowBalloon,,,,,,,660,1067,1450,2947,0.26936,pumpkinNotes,
3,22,Person3_22,rainbowPens,,,,,,,1614,1060,1054,1080,0.40703,cloudSign,
3,22,Person3_22,rainbowPens,,,,,,,1240,660,1814,1450,0.2637,cupcakePaper,
3,22,Person3_22,rainbowPens,,,,,,,1107,960,974,880,0.26209,eyeball,
3,22,Person3_22,rainbowPens,,,,,,,1734,1000,1374,1180,0.5395,redWhistle,
3,22,Person3_22,rainbowPens,,,,,,,1147,850,1440,650,0.41395,blueSunglasses,
3,22,Person3_22,rainbowPens,,,,,,,1307,420,1107,1130,0.36658,hairClip,
3,22,Person3_22,rainbowPens,,,,,,,14,40,1947,2230,0.33334,yellowBag,
3,23,Person3_23,rainbowPens,pumpkinNotes,cowbell,,,,,1534,310,1787,1710,0.58792,birdCall,
3,23,Person3_23,rainbowPens,pumpkinNotes,cowbell,,,,,1454,1510,1374,1030,0.32756,cloudSign,
3,23,Person3_23,rainbowPens,pumpkinNotes,cowbell,,,,,1800,1000,1240,820,0.30633,eyeball,
3,23,Person3_23,rainbowPens,pumpkinNotes,cowbell,,,,,1387,440,2120,1890,0.70289,pumpkinNotes,
3,23,Person3_23,rainbowPens,pumpkinNotes,cowbell,,,,,1800,910,1254,510,0.33585,blueSunglasses,
3,23,Person3_23,rainbowPens,pumpkinNotes,cowbell,,,,,2174,720,1080,1370,0.39011,stickerBox,
3,24,Person3_24,rainbowPens,giftBag,,,,,,1120,1820,1427,1190,0.28334,cloudSign,
3,24,Person3_24,rainbowPens,giftBag,,,,,,307,10,800,700,0.28219,eyeball,
3,24,Person3_24,rainbowPens,giftBag,,,,,,574,2210,254,800,0.25193,pinkCandle,
3,24,Person3_24,rainbowPens,giftBag,,,,,,2360,780,1267,1210,0.35045,redWhistle,
3,24,Person3_24,rainbowPens,giftBag,,,,,,2720,1370,1160,440,0.27786,blueSunglasses,
3,25,Person3_25,null,null,,,,,,',0,101,142,0.27624,birdCall,数据有误，图片存疑
4,1,Person4_1,plaidPencil,,,,,,,1022,8,1694,825,0.55883,birdCall,
4,1,Person4_1,plaidPencil,,,,,,,1788,1074,767,893,0.35878,cloudSign,
4,1,Person4_1,plaidPencil,,,,,,,2258,930,941,567,0.35265,eyeball,
4,1,Person4_1,plaidPencil,,,,,,,1183,794,1344,825,0.44678,metalKey,
4,1,Person4_1,plaidPencil,,,,,,,1412,1119,1479,1150,0.32501,pumpkinNotes,
4,1,Person4_1,plaidPencil,,,,,,,121,8,1197,2102,0.51421,sign,
4,1,Person4_1,plaidPencil,,,,,,,1976,1074,914,273,0.31741,blueSunglasses,
4,1,Person4_1,plaidPencil,,,,,,,1667,734,1008,998,0.34253,hairClip,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,793,8,1573,855,0.42937,birdCall,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,336,1331,1304,945,0.34076,cloudSign,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,1304,764,1143,613,0.39477,eyeball,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,377,726,1842,961,0.49622,metalKey,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,1089,1172,1533,1059,0.2651,pumpkinNotes,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,847,38,1425,711,0.33553,redWhistle,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,296,885,874,1392,0.49707,sign,
4,2,Person4_2,plaidPencil,rubiksCube,,,,,,1707,1082,888,242,0.33704,blueSunglasses,
4,3,Person4_3,plaidPencil,,,,,,,1586,840,1694,1376,0.52634,birdCall,
4,3,Person4_3,plaidPencil,,,,,,,1640,1014,1022,1036,0.41709,cloudSign,
4,3,Person4_3,plaidPencil,,,,,,,740,938,1694,877,0.26455,metalKey,
4,3,Person4_3,plaidPencil,,,,,,,753,8,1654,1036,0.33718,partyFavor,
4,3,Person4_3,plaidPencil,,,,,,,2648,303,1371,1187,0.32985,pumpkinNotes,
4,3,Person4_3,plaidPencil,,,,,,,2971,666,1076,1611,0.44696,sign,
4,4,Person4_4,hairClip,,,,,,,14,794,2084,1127,0.55861,birdCall,
4,4,Person4_4,hairClip,,,,,,,417,923,1170,885,0.42391,cloudSign,
4,4,Person4_4,hairClip,,,,,,,242,840,968,447,0.36732,eyeball,
4,4,Person4_4,hairClip,,,,,,,14,945,2137,1165,0.34051,pumpkinNotes,
4,4,Person4_4,hairClip,,,,,,,323,1293,1385,484,0.41238,blueSunglasses,
4,4,Person4_4,hairClip,,,,,,,2756,310,1129,855,0.2554,hairClip,
4,4,Person4_4,hairClip,,,,,,,525,961,995,1165,0.34078,stickerBox,
4,4,Person4_4,hairClip,,,,,,,807,1074,3240,1203,0.3011,yellowBag,
4,5,Person4_5,hairClip,,,,,,,1371,515,1586,1059,0.38028,birdCall,
4,5,Person4_5,hairClip,,,,,,,2406,711,1197,976,0.387,cloudSign,
4,5,Person4_5,hairClip,,,,,,,2124,477,1156,522,0.30027,eyeball,
4,5,Person4_5,hairClip,,,,,,,780,749,1613,930,0.30925,metalKey,
4,5,Person4_5,hairClip,,,,,,,1129,567,1479,1006,0.27334,partyFavor,
4,5,Person4_5,hairClip,,,,,,,2352,484,793,1429,0.28943,sign,
4,5,Person4_5,hairClip,,,,,,,847,1165,1479,401,0.334,blueSunglasses,
4,6,Person4_6,cupcakePaper,,,,,,,1640,333,1062,794,0.27843,eyeball,
4,6,Person4_6,cupcakePaper,,,,,,,1613,545,2232,1316,0.54836,pumpkinNotes,
4,6,Person4_6,cupcakePaper,,,,,,,2312,938,861,900,0.46328,stickerBox,
4,7,Person4_7,cupcakePaper,,,,,,,1761,8,1922,1233,0.35361,pumpkinNotes,
4,7,Person4_7,cupcakePaper,,,,,,,1855,1225,1143,976,0.30503,hairClip,
4,7,Person4_7,cupcakePaper,,,,,,,2218,1490,390,394,0.3264,lavenderDie,
4,7,Person4_7,cupcakePaper,,,,,,,2245,167,995,832,0.28132,stickerBox,
4,8,Person4_8,yellowBalloon,,,,,,,2272,8,1492,998,0.4414,birdCall,
4,8,Person4_8,yellowBalloon,,,,,,,1600,1255,1143,855,0.396,cloudSign,
4,8,Person4_8,yellowBalloon,,,,,,,2568,8,928,583,0.29992,eyeball,
4,8,Person4_8,yellowBalloon,,,,,,,2272,1240,350,908,0.39316,pinkCandle,
4,8,Person4_8,yellowBalloon,,,,,,,2057,152,1358,499,0.34129,blueSunglasses,
4,9,Person4_9,yellowBalloon,,,,,,,1035,590,1049,893,0.39248,cloudSign,
4,9,Person4_9,yellowBalloon,,,,,,,1627,915,1062,613,0.46423,eyeball,
4,9,Person4_9,yellowBalloon,,,,,,,941,575,1855,953,0.31041,metalKey,
4,9,Person4_9,yellowBalloon,,,,,,,1129,424,377,945,0.39809,pinkCandle,
4,9,Person4_9,yellowBalloon,,,,,,,1210,1369,1331,908,0.3668,pumpkinNotes,
4,9,Person4_9,yellowBalloon,,,,,,,1371,159,1533,1104,0.29713,redWhistle,
4,9,Person4_9,yellowBalloon,,,,,,,1573,1195,1170,348,0.39738,blueSunglasses,
4,9,Person4_9,yellowBalloon,,,,,,,1560,250,1210,976,0.3575,hairClip,
4,10,Person4_10,miniCards,,,,,,,888,1301,1385,976,0.25103,birdCall,
4,10,Person4_10,miniCards,,,,,,,1022,1543,1103,628,0.37858,eyeball,
4,10,Person4_10,miniCards,,,,,,,955,1157,686,1119,0.27103,sign,
4,10,Person4_10,miniCards,,,,,,,1103,212,363,371,0.29988,lavenderDie,
4,10,Person4_10,miniCards,,,,,,,1734,8,2312,1323,0.33134,yellowBag,
4,11,Person4_11,miniCards,,,,,,,1573,515,1156,1051,0.32687,cloudSign,
4,11,Person4_11,miniCards,,,,,,,1519,961,1318,537,0.34811,eyeball,
4,11,Person4_11,miniCards,,,,,,,820,1376,417,651,0.30696,pinkCandle,
4,11,Person4_11,miniCards,,,,,,,1680,189,1452,1059,0.26395,redWhistle,
4,11,Person4_11,miniCards,,,,,,,471,1203,1089,1074,0.27351,sign,
4,11,Person4_11,miniCards,,,,,,,1963,998,336,409,0.67671,lavenderDie,
4,12,Person4_12,canadaPencil,,,,,,,1250,1611,1801,666,0.33243,metalKey,
4,12,Person4_12,canadaPencil,,,,,,,2272,530,350,726,0.52942,pinkCandle,
4,12,Person4_12,canadaPencil,,,,,,,1909,121,1654,2155,0.52993,sign,
4,13,Person4_13,canadaPencil,,,,,,,2648,174,1398,1429,0.25892,cupcakePaper,
4,13,Person4_13,canadaPencil,,,,,,,861,983,1412,1142,0.35944,partyFavor,
4,13,Person4_13,canadaPencil,,,,,,,1197,401,229,658,0.34858,pinkCandle,
4,13,Person4_13,canadaPencil,,,,,,,1103,144,982,1777,0.44371,sign,
4,13,Person4_13,canadaPencil,,,,,,,377,386,1815,1346,0.32394,trophy,
4,13,Person4_13,canadaPencil,,,,,,,1896,8,2151,1860,0.34936,yellowBag,
4,14,Person4_14,miniCards,rubiksCube,,,,,,1022,431,1694,1210,0.33218,birdCall,
4,14,Person4_14,miniCards,rubiksCube,,,,,,1748,779,780,832,0.32779,cloudSign,
4,14,Person4_14,miniCards,rubiksCube,,,,,,2285,628,847,537,0.28062,eyeball,
4,14,Person4_14,miniCards,rubiksCube,,,,,,1707,681,336,772,0.27455,pinkCandle,
4,14,Person4_14,miniCards,rubiksCube,,,,,,874,356,1963,1701,0.32905,pumpkinNotes,
4,15,Person4_15,canadaPencil,,,,,,,888,8,1385,1187,0.33452,cloudSign,
4,15,Person4_15,canadaPencil,,,,,,,162,1112,578,530,0.53739,eyeball,
4,15,Person4_15,canadaPencil,,,,,,,1439,348,296,772,0.33544,pinkCandle,
4,15,Person4_15,canadaPencil,,,,,,,1035,386,1640,1286,0.39427,pumpkinNotes,
4,15,Person4_15,canadaPencil,,,,,,,1035,8,592,1588,0.3419,sign,
4,16,Person4_16,cupcakePaper,,,,,,,928,938,1909,1165,0.52332,birdCall,
4,16,Person4_16,cupcakePaper,,,,,,,1452,1172,1398,1036,0.52325,cloudSign,
4,16,Person4_16,cupcakePaper,,,,,,,1318,1112,1116,1165,0.29867,cupcakePaper,
4,16,Person4_16,cupcakePaper,,,,,,,1936,484,1008,492,0.63039,eyeball,
4,16,Person4_16,cupcakePaper,,,,,,,1721,1248,323,598,0.273,pinkCandle,
4,16,Person4_16,cupcakePaper,,,,,,,1022,8,1707,1187,0.29154,pumpkinNotes,
4,16,Person4_16,cupcakePaper,,,,,,,995,1392,1734,885,0.45167,redWhistle,
4,16,Person4_16,cupcakePaper,,,,,,,1089,515,1560,394,0.35101,blueSunglasses,
4,16,Person4_16,cupcakePaper,,,,,,,1963,333,955,809,0.29296,hairClip,
4,16,Person4_16,cupcakePaper,,,,,,,2191,537,444,386,0.45794,lavenderDie,
4,16,Person4_16,cupcakePaper,,,,,,,1358,159,1008,817,0.29913,stickerBox,
4,17,Person4_17,yellowBalloon,,,,,,,350,303,1869,1482,0.55049,pumpkinNotes,
4,17,Person4_17,yellowBalloon,,,,,,,135,477,2366,1482,0.34558,trophy,
4,17,Person4_17,yellowBalloon,,,,,,,444,114,1707,1868,0.72378,yellowBalloon,
4,17,Person4_17,yellowBalloon,,,,,,,404,341,1788,1392,0.31202,yellowBag,
4,18,Person4_18,lavenderDie,rubiksCube,miniCards,,,,,2594,636,847,817,0.46702,cloudSign,
4,18,Person4_18,lavenderDie,rubiksCube,miniCards,,,,,538,900,914,643,0.33533,eyeball,
4,18,Person4_18,lavenderDie,rubiksCube,miniCards,,,,,3132,583,310,613,0.33479,pinkCandle,
4,18,Person4_18,lavenderDie,rubiksCube,miniCards,,,,,1775,280,1922,1535,0.38671,pumpkinNotes,
4,18,Person4_18,lavenderDie,rubiksCube,miniCards,,,,,1398,1051,336,310,0.42967,lavenderDie,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,14,371,2084,1354,0.32457,birdCall,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,2339,295,820,530,0.34201,eyeball,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,2218,61,1600,998,0.28744,metalKey,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,2823,189,350,756,0.45535,pinkCandle,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,108,318,1815,1762,0.57786,pumpkinNotes,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,54,318,1922,1467,0.70131,yellowBalloon,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,2218,409,1035,288,0.27006,blueSunglasses,
4,19,Person4_19,yellowBalloon,rubiksCube,miniCards,canadaPencil,hairClip,cupcakePaper,plaidPencil,1103,643,2675,1444,0.30921,yellowBag,
4,20,Person4_20,canadaPencil,plaidPencil,,,,,,2272,114,1775,1528,0.2896,birdCall,
4,20,Person4_20,canadaPencil,plaidPencil,,,,,,2043,1029,1344,983,0.45104,cloudSign,
4,20,Person4_20,canadaPencil,plaidPencil,,,,,,861,356,847,431,0.38584,eyeball,
4,20,Person4_20,canadaPencil,plaidPencil,,,,,,229,8,390,666,0.37676,pinkCandle,
4,20,Person4_20,canadaPencil,plaidPencil,,,,,,1103,99,1546,1875,0.53789,sign,
4,20,Person4_20,canadaPencil,plaidPencil,,,,,,2151,1376,1143,280,0.30714,blueSunglasses,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,726,38,2326,1974,0.51787,canadaPencil,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,2178,318,1076,507,0.3784,eyeball,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,820,893,1546,961,0.34359,metalKey,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,444,499,2258,1429,0.33123,noisemaker,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,2554,333,363,802,0.37787,pinkCandle,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,1519,462,1331,1800,0.4683,sign,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,955,99,2971,1550,0.35261,silverStraw,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,1613,326,2245,1437,0.25734,vancouverCards,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,834,1218,1492,295,0.3028,blueSunglasses,
4,21,Person4_21,canadaPencil,plaidPencil,,,,,,3132,401,350,310,0.46604,lavenderDie,
4,22,Person4_22,plaidPencil,,,,,,,888,356,2527,1921,0.36846,canadaPencil,
4,22,Person4_22,plaidPencil,,,,,,,3024,69,1022,968,0.26943,cloudSign,
4,22,Person4_22,plaidPencil,,,,,,,1183,8,1949,1014,0.27368,cupcakePaper,
4,22,Person4_22,plaidPencil,,,,,,,2514,386,995,371,0.29424,eyeball,
4,22,Person4_22,plaidPencil,,,,,,,3024,378,552,688,0.34026,pinkCandle,
4,22,Person4_22,plaidPencil,,,,,,,995,8,1183,2079,0.53245,sign,
4,23,Person4_23,canadaPencil,,,,,,,1304,8,2326,923,0.25821,canadaPencil,
4,23,Person4_23,canadaPencil,,,,,,,1452,499,1358,1051,0.25947,cloudSign,
4,23,Person4_23,canadaPencil,,,,,,,2433,953,605,832,0.43702,pinkCandle,
4,23,Person4_23,canadaPencil,,,,,,,2299,492,1465,1739,0.37591,sign,
4,23,Person4_23,canadaPencil,,,,,,,1533,1611,1250,484,0.29628,blueSunglasses,
4,23,Person4_23,canadaPencil,,,,,,,2420,772,1627,1505,0.26947,yellowBag,
4,24,Person4_24,canadaPencil,plaidPencil,,,,,,1707,469,1492,1150,0.3562,birdCall,
4,24,Person4_24,canadaPencil,plaidPencil,,,,,,1761,8,1990,1603,0.25936,canadaPencil,
4,24,Person4_24,canadaPencil,plaidPencil,,,,,,1533,8,1250,1127,0.39705,cloudSign,
4,24,Person4_24,canadaPencil,plaidPencil,,,,,,2057,696,1291,704,0.29437,eyeball,
4,24,Person4_24,canadaPencil,plaidPencil,,,,,,1479,189,1936,1361,0.40288,pumpkinNotes,
4,24,Person4_24,canadaPencil,plaidPencil,,,,,,861,1361,834,915,0.26266,sign,
4,25,Person4_25,plaidPencil,,,,,,,740,598,1707,1195,0.40384,birdCall,
4,25,Person4_25,plaidPencil,,,,,,,874,764,2057,1172,0.28488,canadaPencil,
4,25,Person4_25,plaidPencil,,,,,,,1519,719,726,605,0.27986,cloudSign,
4,25,Person4_25,plaidPencil,,,,,,,417,885,1156,681,0.70853,eyeball,
4,25,Person4_25,plaidPencil,,,,,,,1680,673,377,741,0.30179,pinkCandle,
4,25,Person4_25,plaidPencil,,,,,,,363,1301,726,144,0.28274,blueSunglasses,
4,25,Person4_25,plaidPencil,,,,,,,229,1203,417,348,0.3438,lavenderDie,
5,1,Person5_1,eyeball,,,,,,,4107,1010,1245,760,0.25756,eyeball,
5,1,Person5_1,eyeball,,,,,,,1174,240,2578,1900,0.32422,partyFavor,
5,1,Person5_1,eyeball,,,,,,,3858,870,285,1050,0.33027,pinkCandle,
5,1,Person5_1,eyeball,,,,,,,285,10,2134,2090,0.37334,sign,
5,2,Person5_2,eyeball,sign,,,,,,1352,210,2240,1490,0.41074,birdCall,
5,2,Person5_2,eyeball,sign,,,,,,4071,1020,1280,770,0.37416,eyeball,
5,2,Person5_2,eyeball,sign,,,,,,2631,540,480,860,0.37269,pinkCandle,
5,2,Person5_2,eyeball,sign,,,,,,1920,280,1903,2200,0.41903,sign,
5,3,Person5_3,eyeball,sign,legoBracelet,,,,,4142,1070,1209,660,0.34864,eyeball,
5,3,Person5_3,eyeball,sign,legoBracelet,,,,,1476,2300,356,310,0.45444,lavenderDie,
5,4,Person5_4,legoBracelet,eyeball,pinkEraser,,,,,1085,1620,1227,850,0.35805,eyeball,
5,4,Person5_4,legoBracelet,eyeball,pinkEraser,,,,,1334,40,2240,1870,0.34875,partyFavor,
5,4,Person5_4,legoBracelet,eyeball,pinkEraser,,,,,3858,670,249,1030,0.28515,pinkCandle,
5,4,Person5_4,legoBracelet,eyeball,pinkEraser,,,,,125,10,1672,1660,0.34677,sign,
5,5,Person5_5,pinkEraser,legoBracelet,redWhistle,,,,,4054,760,1298,850,0.26313,eyeball,
5,5,Person5_5,pinkEraser,legoBracelet,redWhistle,,,,,658,400,587,1090,0.31566,pinkCandle,
5,5,Person5_5,pinkEraser,legoBracelet,redWhistle,,,,,267,10,1369,2130,0.43026,sign,有笑脸贴纸
5,6,Person5_6,pinkEraser,legoBracelet,redWhistle,,,,,1476,140,1991,1610,0.40187,birdCall,有笑脸贴纸
5,6,Person5_6,pinkEraser,legoBracelet,redWhistle,,,,,1120,1340,1885,990,0.30441,eyeball,有笑脸贴纸
5,6,Person5_6,pinkEraser,legoBracelet,redWhistle,,,,,463,210,1760,2740,0.37738,sign,有笑脸贴纸
5,7,Person5_7,eyeball,sign,,,,,,2738,410,1760,1070,0.40531,cloudSign,
5,7,Person5_7,eyeball,sign,,,,,,2951,10,2116,1730,0.39216,pumpkinNotes,
5,7,Person5_7,eyeball,sign,,,,,,392,120,1796,1230,0.2897,redWhistle,
5,7,Person5_7,eyeball,sign,,,,,,89,1290,1707,610,0.28324,blueSunglasses,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,3449,10,1885,1210,0.27954,birdCall,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,1067,170,2063,1940,0.34444,canadaPencil,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,3343,1160,1280,840,0.34807,cloudSign,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,3751,30,498,1010,0.29417,pinkCandle,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,2969,10,2080,1330,0.32519,pumpkinNotes,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,2685,1310,1885,570,0.34937,blueSunglasses,
5,8,Person5_8,eyeball,legoBracelet,pinkEraser,,,,,3662,10,1387,1560,0.40676,stickerBox,
5,9,Person5_9,null,,,,,,,3360,680,1263,950,0.36173,cloudSign,
5,9,Person5_9,null,,,,,,,2720,10,2543,2060,0.37703,pumpkinNotes,
5,9,Person5_9,null,,,,,,,2649,1430,1974,760,0.32491,blueSunglasses,
5,10,Person5_10,null,,,,,,,1192,860,1085,640,0.25058,eyeball,有笑脸贴纸
5,10,Person5_10,null,,,,,,,1476,580,445,1230,0.42211,pinkCandle,有笑脸贴纸
5,10,Person5_10,null,,,,,,,1672,1230,3147,1780,0.40247,pumpkinNotes,有笑脸贴纸
5,10,Person5_10,null,,,,,,,658,690,2009,1390,0.33969,redWhistle,有笑脸贴纸
5,10,Person5_10,null,,,,,,,2294,1410,1885,1600,0.26247,stickerBox,有笑脸贴纸
5,11,Person5_11,null,,,,,,,2649,690,2703,2210,0.33973,birdCall,有笑脸贴纸
5,11,Person5_11,null,,,,,,,18,10,1280,1630,0.30028,cloudSign,有笑脸贴纸
5,11,Person5_11,null,,,,,,,3751,1550,534,950,0.30583,pinkCandle,有笑脸贴纸
5,11,Person5_11,null,,,,,,,1423,550,2063,1670,0.27818,pumpkinNotes,有笑脸贴纸
5,11,Person5_11,null,,,,,,,800,830,1796,1080,0.53765,redWhistle,有笑脸贴纸
5,11,Person5_11,null,,,,,,,3894,10,1458,1810,0.54933,sign,有笑脸贴纸
5,11,Person5_11,null,,,,,,,1405,1150,1334,470,0.29181,blueSunglasses,有笑脸贴纸
5,11,Person5_11,null,,,,,,,3485,1560,1867,1450,0.28566,yellowBag,有笑脸贴纸
5,12,Person5_12,redWhistle,,,,,,,72,650,1796,1900,0.32069,cupcakePaper,有笑脸贴纸
5,12,Person5_12,redWhistle,,,,,,,1991,1350,2507,1660,0.28774,pumpkinNotes,有笑脸贴纸
5,12,Person5_12,redWhistle,,,,,,,1138,10,1867,1180,0.64787,redWhistle,有笑脸贴纸
5,12,Person5_12,redWhistle,,,,,,,1103,10,1209,2490,0.31432,sign,有笑脸贴纸
5,12,Person5_12,redWhistle,,,,,,,18,1760,2080,1250,0.46151,silverStraw,有笑脸贴纸
5,12,Person5_12,redWhistle,,,,,,,1369,10,2240,660,0.32729,blueSunglasses,有笑脸贴纸
5,13,Person5_13,redWhistle,legoBracelet,,,,,,2294,90,2614,1710,0.31287,birdCall,
5,13,Person5_13,redWhistle,legoBracelet,,,,,,943,360,1476,1110,0.32636,cloudSign,
5,13,Person5_13,redWhistle,legoBracelet,,,,,,3289,760,1369,420,0.49951,eyeball,
5,13,Person5_13,redWhistle,legoBracelet,,,,,,2667,2060,1885,950,0.41257,redWhistle,
5,13,Person5_13,redWhistle,legoBracelet,,,,,,2809,900,854,2110,0.32474,sign,
5,13,Person5_13,redWhistle,legoBracelet,,,,,,2329,600,1796,710,0.45395,blueSunglasses,
5,13,Person5_13,redWhistle,legoBracelet,,,,,,2987,420,1192,1150,0.33339,stickerBox,
5,14,Person5_14,null,,,,,,,1049,10,1316,2240,0.37022,sign,
5,15,Person5_15,null,,,,,,,18,10,2045,1080,0.33967,birdCall,
5,15,Person5_15,null,,,,,,,125,1850,1618,1160,0.25568,cloudSign,
5,15,Person5_15,null,,,,,,,338,1920,1227,670,0.3115,eyeball,
5,15,Person5_15,null,,,,,,,18,10,2063,1140,0.25795,partyFavor,
5,15,Person5_15,null,,,,,,,1458,1000,498,760,0.26464,pinkCandle,
5,16,Person5_16,sign,,,,,,,1049,950,2116,2060,0.31996,canadaPencil,
5,16,Person5_16,sign,,,,,,,1476,1560,1192,880,0.37908,cloudSign,
5,16,Person5_16,sign,,,,,,,3627,1200,1725,1670,0.2686,cupcakePaper,
5,16,Person5_16,sign,,,,,,,1600,2340,1032,670,0.27231,eyeball,
5,16,Person5_16,sign,,,,,,,1120,1860,1974,1150,0.27565,metalKey,
5,16,Person5_16,sign,,,,,,,1760,1470,640,1140,0.47185,pinkCandle,
5,16,Person5_16,sign,,,,,,,2969,130,1298,2880,0.53988,sign,
5,16,Person5_16,sign,,,,,,,3431,300,1120,950,0.27741,hairClip,
5,16,Person5_16,sign,,,,,,,18,950,2703,2060,0.35493,yellowBag,
5,17,Person5_17,sign,pinkEraser,,,,,,1476,1670,3876,1340,0.33929,canadaPencil,
5,17,Person5_17,sign,pinkEraser,,,,,,214,10,1440,1250,0.29086,cloudSign,
5,17,Person5_17,sign,pinkEraser,,,,,,2596,1930,2063,1050,0.28226,metalKey,
5,17,Person5_17,sign,pinkEraser,,,,,,818,30,4534,2230,0.49742,noisemaker,
5,17,Person5_17,sign,pinkEraser,,,,,,320,620,2027,1570,0.28032,partyFavor,
5,17,Person5_17,sign,pinkEraser,,,,,,1049,260,569,990,0.33452,pinkCandle,
5,17,Person5_17,sign,pinkEraser,,,,,,569,180,1547,2780,0.28242,sign,
5,18,Person5_18,eyeball,legoBracelet,,,,,,2400,820,1618,700,0.41141,eyeball,
5,19,Person5_19,yellowBalloon,,,,,,,1085,880,1298,1430,0.28866,cloudSign,
5,19,Person5_19,yellowBalloon,,,,,,,1352,810,3058,2040,0.45996,cupcakePaper,
5,19,Person5_19,yellowBalloon,,,,,,,392,130,4160,2850,0.58507,paperPlate,
5,19,Person5_19,yellowBalloon,,,,,,,1529,120,2614,2080,0.34413,pumpkinNotes,
5,19,Person5_19,yellowBalloon,,,,,,,2223,10,1280,2780,0.28011,sign,
5,20,Person5_20,null,,,,,,,2383,690,2969,1780,0.36562,canadaPencil,
5,20,Person5_20,null,,,,,,,18,690,3858,1810,0.34303,noisemaker,
5,20,Person5_20,null,,,,,,,4160,860,427,1090,0.25121,pinkCandle,
5,20,Person5_20,null,,,,,,,3307,1500,2045,1510,0.3042,pumpkinNotes,
5,20,Person5_20,null,,,,,,,1654,1200,3200,1640,0.30597,vancouverCards,
5,21,Person5_21,pinkEraser,,,,,,,143,1620,1618,1390,0.25395,sign,
5,21,Person5_21,pinkEraser,,,,,,,4107,2230,534,410,0.40833,lavenderDie,
5,22,Person5_22,yellowBalloon,,,,,,,1956,1240,1796,1770,0.33194,sign,
5,23,Person5_23,yellowBalloon,,,,,,,2845,1360,2347,1650,0.32754,sign,
5,24,Person5_24,redWhistle,,,,,,,3005,100,1156,810,0.26212,cloudSign,
5,24,Person5_24,redWhistle,,,,,,,2329,10,1049,2270,0.39555,sign,
5,25,Person5_25,redWhistle,eyeball,,,,,,2756,10,978,2400,0.31331,sign,
5,26,Person5_26,pinkEraser,,,,,,,1316,320,2311,2120,0.31102,sign,
5,26,Person5_26,pinkEraser,,,,,,,1085,10,4267,2010,0.29776,silverStraw,
5,26,Person5_26,pinkEraser,,,,,,,4142,1800,463,460,0.25442,lavenderDie,
5,27,Person5_27,pinkEraser,,,,,,,1814,750,2063,2260,0.49559,sign,
5,28,Person5_28,eyeball,,,,,,,2205,420,1280,1120,0.2526,eyeball,
5,28,Person5_28,eyeball,,,,,,,1814,1280,2063,1540,0.31704,partyFavor,
5,28,Person5_28,eyeball,,,,,,,2151,950,1405,2060,0.27814,sign,
5,28,Person5_28,eyeball,,,,,,,2205,1200,516,380,0.53816,lavenderDie,
5,29,Person5_29,eyeball,sign,,,,,,2969,220,1245,640,0.31521,eyeball,
5,29,Person5_29,eyeball,sign,,,,,,3343,890,480,1030,0.42332,pinkCandle,
5,29,Person5_29,eyeball,sign,,,,,,2951,140,1352,2870,0.66304,sign,
